chain_id,length,source_class,ceiling,asserted,final_warrant,algebra_warrant,signature_ok,ceiling_ok,algebra_ok,prefix_monotone,relay_ops
2952,4,editable_source,1,2,0,0,True,True,True,True,generation>extraction>generation
2953,2,unknown,0,0,0,0,True,True,True,True,verbatim
2954,3,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>paraphrase
2955,1,untrusted_tool,1,4,1,1,True,True,True,True,
2956,3,editable_source,1,3,0,0,True,True,True,True,verbatim>paraphrase
2957,5,public_webpage,3,0,0,0,True,True,True,True,extraction>paraphrase>summary>generation
2958,6,public_webpage,3,0,0,0,True,True,True,True,summary>verbatim>extraction>generation>extraction
2959,6,public_webpage,3,3,0,0,True,True,True,True,verbatim>summary>generation>paraphrase>paraphrase
2960,3,authoritative_api,4,4,2,2,True,True,True,True,paraphrase>summary
2961,4,unknown,0,4,0,0,True,True,True,True,summary>paraphrase>paraphrase
2962,5,model_memory,1,0,0,0,True,True,True,True,verbatim>extraction>verbatim>paraphrase
2963,6,authoritative_api,4,0,0,0,True,True,True,True,summary>verbatim>verbatim>paraphrase>paraphrase
2964,2,verified_document,4,4,0,0,True,True,True,True,generation
2965,2,public_webpage,3,4,0,0,True,True,True,True,generation
2966,1,first_party_db,3,2,2,2,True,True,True,True,
2967,5,editable_source,1,1,0,0,True,True,True,True,extraction>summary>extraction>verbatim
2968,6,first_party_db,3,1,0,0,True,True,True,True,summary>verbatim>extraction>generation>verbatim
2969,2,verified_document,4,0,0,0,True,True,True,True,extraction
2970,2,untrusted_tool,1,0,0,0,True,True,True,True,extraction
2971,3,public_webpage,3,3,2,2,True,True,True,True,verbatim>summary
2972,4,first_party_db,3,1,0,0,True,True,True,True,summary>generation>extraction
2973,1,verified_document,4,0,0,0,True,True,True,True,
2974,6,public_webpage,3,1,0,0,True,True,True,True,summary>summary>extraction>paraphrase>verbatim
2975,3,verified_document,4,2,0,0,True,True,True,True,generation>extraction
2976,5,editable_source,1,0,0,0,True,True,True,True,generation>generation>verbatim>verbatim
2977,2,untrusted_tool,1,0,0,0,True,True,True,True,summary
2978,2,first_party_db,3,3,3,3,True,True,True,True,verbatim
2979,4,first_party_db,3,3,0,0,True,True,True,True,verbatim>generation>summary
2980,3,public_webpage,3,0,0,0,True,True,True,True,verbatim>generation
2981,5,editable_source,1,0,0,0,True,True,True,True,extraction>generation>generation>extraction
2982,2,verified_document,4,4,4,4,True,True,True,True,extraction
2983,2,unknown,0,2,0,0,True,True,True,True,generation
2984,1,verified_document,4,4,4,4,True,True,True,True,
2985,1,model_memory,1,0,0,0,True,True,True,True,
2986,2,untrusted_tool,1,1,1,1,True,True,True,True,extraction
2987,3,public_webpage,3,3,0,0,True,True,True,True,generation>paraphrase
2988,2,editable_source,1,1,0,0,True,True,True,True,paraphrase
2989,3,editable_source,1,4,0,0,True,True,True,True,verbatim>paraphrase
2990,1,model_memory,1,2,1,1,True,True,True,True,
2991,4,first_party_db,3,0,0,0,True,True,True,True,summary>generation>extraction
2992,3,public_webpage,3,0,0,0,True,True,True,True,paraphrase>verbatim
2993,3,first_party_db,3,0,0,0,True,True,True,True,extraction>summary
2994,4,untrusted_tool,1,0,0,0,True,True,True,True,summary>extraction>paraphrase
2995,5,public_webpage,3,2,0,0,True,True,True,True,verbatim>paraphrase>verbatim>paraphrase
2996,1,first_party_db,3,0,0,0,True,True,True,True,
2997,3,public_webpage,3,4,2,2,True,True,True,True,summary>extraction
2998,2,editable_source,1,4,1,1,True,True,True,True,extraction
2999,6,unknown,0,2,0,0,True,True,True,True,generation>summary>verbatim>verbatim>paraphrase
3000,4,unknown,0,2,0,0,True,True,True,True,verbatim>generation>generation
3001,3,first_party_db,3,4,3,3,True,True,True,True,extraction>verbatim
3002,5,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>summary>summary>summary
3003,6,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>extraction>extraction>generation>paraphrase
3004,2,first_party_db,3,2,0,0,True,True,True,True,generation
3005,3,public_webpage,3,4,0,0,True,True,True,True,verbatim>generation
3006,3,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation
3007,6,first_party_db,3,1,0,0,True,True,True,True,generation>generation>paraphrase>verbatim>summary
3008,1,editable_source,1,1,1,1,True,True,True,True,
3009,6,untrusted_tool,1,2,0,0,True,True,True,True,summary>verbatim>paraphrase>generation>paraphrase
3010,2,verified_document,4,0,0,0,True,True,True,True,paraphrase
3011,6,model_memory,1,0,0,0,True,True,True,True,generation>verbatim>summary>verbatim>summary
3012,6,model_memory,1,0,0,0,True,True,True,True,summary>paraphrase>extraction>generation>verbatim
3013,3,unknown,0,4,0,0,True,True,True,True,extraction>verbatim
3014,5,authoritative_api,4,0,0,0,True,True,True,True,generation>summary>verbatim>summary
3015,3,verified_document,4,2,0,0,True,True,True,True,verbatim>generation
3016,1,public_webpage,3,3,3,3,True,True,True,True,
3017,4,authoritative_api,4,1,0,0,True,True,True,True,generation>paraphrase>paraphrase
3018,1,authoritative_api,4,4,4,4,True,True,True,True,
3019,6,verified_document,4,3,0,0,True,True,True,True,paraphrase>generation>generation>generation>generation
3020,4,unknown,0,1,0,0,True,True,True,True,generation>paraphrase>extraction
3021,4,verified_document,4,2,1,1,True,True,True,True,verbatim>summary>verbatim
3022,3,editable_source,1,2,0,0,True,True,True,True,summary>generation
3023,3,authoritative_api,4,0,0,0,True,True,True,True,summary>verbatim
3024,1,first_party_db,3,2,2,2,True,True,True,True,
3025,3,authoritative_api,4,0,0,0,True,True,True,True,summary>paraphrase
3026,3,untrusted_tool,1,1,0,0,True,True,True,True,extraction>summary
3027,3,editable_source,1,4,0,0,True,True,True,True,verbatim>paraphrase
3028,4,first_party_db,3,4,1,1,True,True,True,True,paraphrase>verbatim>summary
3029,1,verified_document,4,4,4,4,True,True,True,True,
3030,1,unknown,0,2,0,0,True,True,True,True,
3031,4,model_memory,1,4,0,0,True,True,True,True,paraphrase>paraphrase>extraction
3032,6,editable_source,1,1,0,0,True,True,True,True,generation>generation>summary>extraction>verbatim
3033,1,verified_document,4,4,4,4,True,True,True,True,
3034,4,verified_document,4,3,0,0,True,True,True,True,extraction>generation>generation
3035,4,editable_source,1,2,0,0,True,True,True,True,summary>verbatim>generation
3036,5,model_memory,1,3,0,0,True,True,True,True,generation>verbatim>summary>extraction
3037,2,public_webpage,3,2,2,2,True,True,True,True,verbatim
3038,1,untrusted_tool,1,4,1,1,True,True,True,True,
3039,1,verified_document,4,0,0,0,True,True,True,True,
3040,4,verified_document,4,1,0,0,True,True,True,True,generation>verbatim>generation
3041,5,public_webpage,3,4,0,0,True,True,True,True,verbatim>summary>summary>paraphrase
3042,3,public_webpage,3,4,2,2,True,True,True,True,paraphrase>extraction
3043,6,public_webpage,3,1,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>summary>paraphrase
3044,1,unknown,0,4,0,0,True,True,True,True,
3045,4,first_party_db,3,0,0,0,True,True,True,True,paraphrase>verbatim>generation
3046,4,authoritative_api,4,0,0,0,True,True,True,True,paraphrase>summary>generation
3047,1,editable_source,1,4,1,1,True,True,True,True,
3048,1,editable_source,1,3,1,1,True,True,True,True,
3049,1,first_party_db,3,4,3,3,True,True,True,True,
3050,1,model_memory,1,1,1,1,True,True,True,True,
3051,5,model_memory,1,1,0,0,True,True,True,True,extraction>summary>paraphrase>summary
3052,1,public_webpage,3,0,0,0,True,True,True,True,
3053,1,public_webpage,3,3,3,3,True,True,True,True,
3054,2,untrusted_tool,1,4,0,0,True,True,True,True,generation
3055,3,authoritative_api,4,2,0,0,True,True,True,True,verbatim>generation
3056,5,untrusted_tool,1,0,0,0,True,True,True,True,summary>verbatim>generation>verbatim
3057,2,untrusted_tool,1,1,0,0,True,True,True,True,generation
3058,5,public_webpage,3,2,0,0,True,True,True,True,summary>generation>summary>generation
3059,1,authoritative_api,4,4,4,4,True,True,True,True,
3060,4,unknown,0,0,0,0,True,True,True,True,summary>generation>generation
3061,3,model_memory,1,3,0,0,True,True,True,True,verbatim>generation
3062,1,authoritative_api,4,2,2,2,True,True,True,True,
3063,1,model_memory,1,2,1,1,True,True,True,True,
3064,4,verified_document,4,2,1,1,True,True,True,True,verbatim>summary>extraction
3065,6,authoritative_api,4,4,0,0,True,True,True,True,generation>summary>extraction>verbatim>generation
3066,5,unknown,0,4,0,0,True,True,True,True,summary>extraction>verbatim>verbatim
3067,5,authoritative_api,4,4,0,0,True,True,True,True,generation>verbatim>verbatim>paraphrase
3068,3,authoritative_api,4,3,2,2,True,True,True,True,verbatim>summary
3069,3,model_memory,1,4,0,0,True,True,True,True,extraction>paraphrase
3070,4,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>extraction>generation
3071,5,editable_source,1,1,0,0,True,True,True,True,generation>paraphrase>generation>generation
3072,6,verified_document,4,4,0,0,True,True,True,True,extraction>generation>generation>generation>paraphrase
3073,5,editable_source,1,4,0,0,True,True,True,True,summary>paraphrase>verbatim>extraction
3074,6,model_memory,1,3,0,0,True,True,True,True,paraphrase>verbatim>summary>summary>generation
3075,3,unknown,0,0,0,0,True,True,True,True,generation>generation
3076,5,authoritative_api,4,1,0,0,True,True,True,True,extraction>summary>summary>generation
3077,6,model_memory,1,1,0,0,True,True,True,True,extraction>verbatim>paraphrase>generation>extraction
3078,5,editable_source,1,4,0,0,True,True,True,True,paraphrase>extraction>extraction>verbatim
3079,1,verified_document,4,0,0,0,True,True,True,True,
3080,2,model_memory,1,1,0,0,True,True,True,True,summary
3081,3,model_memory,1,1,0,0,True,True,True,True,summary>generation
3082,2,verified_document,4,3,2,2,True,True,True,True,paraphrase
3083,2,verified_document,4,4,3,3,True,True,True,True,paraphrase
3084,6,editable_source,1,0,0,0,True,True,True,True,summary>summary>paraphrase>extraction>generation
3085,4,untrusted_tool,1,3,0,0,True,True,True,True,summary>paraphrase>paraphrase
3086,1,untrusted_tool,1,4,1,1,True,True,True,True,
3087,1,untrusted_tool,1,2,1,1,True,True,True,True,
3088,4,editable_source,1,4,0,0,True,True,True,True,summary>paraphrase>summary
3089,2,authoritative_api,4,4,4,4,True,True,True,True,extraction
3090,1,verified_document,4,1,1,1,True,True,True,True,
3091,6,public_webpage,3,1,0,0,True,True,True,True,generation>generation>summary>paraphrase>summary
3092,2,untrusted_tool,1,1,1,1,True,True,True,True,verbatim
3093,5,untrusted_tool,1,2,0,0,True,True,True,True,verbatim>paraphrase>extraction>paraphrase
3094,2,untrusted_tool,1,4,0,0,True,True,True,True,generation
3095,6,unknown,0,0,0,0,True,True,True,True,summary>verbatim>verbatim>paraphrase>paraphrase
3096,3,authoritative_api,4,2,0,0,True,True,True,True,generation>verbatim
3097,2,authoritative_api,4,2,2,2,True,True,True,True,extraction
3098,5,verified_document,4,4,0,0,True,True,True,True,generation>verbatim>generation>verbatim
3099,5,model_memory,1,4,0,0,True,True,True,True,verbatim>extraction>summary>paraphrase
3100,6,authoritative_api,4,3,0,0,True,True,True,True,summary>paraphrase>verbatim>extraction>summary
3101,2,first_party_db,3,3,2,2,True,True,True,True,paraphrase
3102,4,first_party_db,3,3,1,1,True,True,True,True,verbatim>paraphrase>summary
3103,2,public_webpage,3,0,0,0,True,True,True,True,summary
3104,3,public_webpage,3,0,0,0,True,True,True,True,generation>paraphrase
3105,5,public_webpage,3,4,2,2,True,True,True,True,extraction>verbatim>verbatim>summary
3106,1,untrusted_tool,1,2,1,1,True,True,True,True,
3107,4,unknown,0,0,0,0,True,True,True,True,verbatim>generation>generation
3108,6,public_webpage,3,2,0,0,True,True,True,True,paraphrase>summary>verbatim>summary>extraction
3109,4,editable_source,1,1,0,0,True,True,True,True,verbatim>extraction>generation
3110,5,authoritative_api,4,1,0,0,True,True,True,True,verbatim>extraction>summary>verbatim
3111,6,model_memory,1,2,0,0,True,True,True,True,summary>paraphrase>verbatim>verbatim>summary
3112,3,verified_document,4,0,0,0,True,True,True,True,paraphrase>summary
3113,3,editable_source,1,4,0,0,True,True,True,True,verbatim>generation
3114,6,untrusted_tool,1,2,0,0,True,True,True,True,summary>summary>paraphrase>verbatim>generation
3115,2,unknown,0,1,0,0,True,True,True,True,paraphrase
3116,4,verified_document,4,0,0,0,True,True,True,True,paraphrase>paraphrase>summary
3117,6,verified_document,4,3,0,0,True,True,True,True,summary>paraphrase>generation>extraction>verbatim
3118,2,first_party_db,3,1,0,0,True,True,True,True,generation
3119,2,editable_source,1,4,0,0,True,True,True,True,paraphrase
3120,2,unknown,0,0,0,0,True,True,True,True,generation
3121,5,authoritative_api,4,2,0,0,True,True,True,True,summary>summary>verbatim>verbatim
3122,2,editable_source,1,3,0,0,True,True,True,True,summary
3123,3,public_webpage,3,0,0,0,True,True,True,True,verbatim>paraphrase
3124,6,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>paraphrase>verbatim>extraction>summary
3125,2,untrusted_tool,1,1,0,0,True,True,True,True,paraphrase
3126,3,first_party_db,3,0,0,0,True,True,True,True,summary>generation
3127,3,first_party_db,3,1,0,0,True,True,True,True,paraphrase>generation
3128,2,authoritative_api,4,3,2,2,True,True,True,True,summary
3129,3,public_webpage,3,3,1,1,True,True,True,True,summary>paraphrase
3130,5,untrusted_tool,1,0,0,0,True,True,True,True,extraction>paraphrase>summary>summary
3131,5,editable_source,1,1,0,0,True,True,True,True,summary>generation>extraction>extraction
3132,2,first_party_db,3,2,0,0,True,True,True,True,generation
3133,2,authoritative_api,4,0,0,0,True,True,True,True,paraphrase
3134,6,editable_source,1,3,0,0,True,True,True,True,summary>verbatim>extraction>generation>generation
3135,4,untrusted_tool,1,2,0,0,True,True,True,True,generation>extraction>verbatim
3136,4,public_webpage,3,2,0,0,True,True,True,True,summary>generation>paraphrase
3137,1,untrusted_tool,1,4,1,1,True,True,True,True,
3138,6,public_webpage,3,2,0,0,True,True,True,True,generation>paraphrase>verbatim>verbatim>generation
3139,3,first_party_db,3,1,0,0,True,True,True,True,generation>extraction
3140,5,first_party_db,3,1,0,0,True,True,True,True,generation>summary>verbatim>verbatim
3141,3,authoritative_api,4,2,0,0,True,True,True,True,summary>paraphrase
3142,3,editable_source,1,4,1,1,True,True,True,True,verbatim>extraction
3143,1,public_webpage,3,2,2,2,True,True,True,True,
3144,6,untrusted_tool,1,0,0,0,True,True,True,True,summary>extraction>generation>generation>verbatim
3145,5,first_party_db,3,4,0,0,True,True,True,True,paraphrase>generation>generation>verbatim
3146,2,first_party_db,3,3,2,2,True,True,True,True,summary
3147,1,unknown,0,1,0,0,True,True,True,True,
3148,2,authoritative_api,4,4,3,3,True,True,True,True,paraphrase
3149,1,editable_source,1,4,1,1,True,True,True,True,
3150,1,untrusted_tool,1,3,1,1,True,True,True,True,
3151,2,authoritative_api,4,2,0,0,True,True,True,True,generation
3152,2,verified_document,4,4,4,4,True,True,True,True,verbatim
3153,2,verified_document,4,2,1,1,True,True,True,True,paraphrase
3154,6,public_webpage,3,0,0,0,True,True,True,True,summary>generation>extraction>summary>paraphrase
3155,6,model_memory,1,1,0,0,True,True,True,True,extraction>summary>paraphrase>extraction>generation
3156,6,first_party_db,3,1,0,0,True,True,True,True,paraphrase>summary>paraphrase>generation>summary
3157,1,first_party_db,3,1,1,1,True,True,True,True,
3158,2,verified_document,4,3,2,2,True,True,True,True,summary
3159,1,first_party_db,3,3,3,3,True,True,True,True,
3160,5,first_party_db,3,3,0,0,True,True,True,True,verbatim>generation>paraphrase>extraction
3161,3,authoritative_api,4,1,0,0,True,True,True,True,summary>verbatim
3162,2,model_memory,1,3,1,1,True,True,True,True,verbatim
3163,6,model_memory,1,4,0,0,True,True,True,True,extraction>extraction>generation>generation>generation
3164,4,verified_document,4,0,0,0,True,True,True,True,summary>verbatim>summary
3165,4,verified_document,4,2,0,0,True,True,True,True,paraphrase>paraphrase>extraction
3166,2,public_webpage,3,3,0,0,True,True,True,True,generation
3167,6,editable_source,1,4,0,0,True,True,True,True,paraphrase>paraphrase>paraphrase>generation>extraction
3168,2,public_webpage,3,4,3,3,True,True,True,True,verbatim
3169,4,verified_document,4,0,0,0,True,True,True,True,verbatim>verbatim>summary
3170,4,authoritative_api,4,4,2,2,True,True,True,True,paraphrase>paraphrase>verbatim
3171,2,untrusted_tool,1,3,1,1,True,True,True,True,extraction
3172,2,verified_document,4,1,0,0,True,True,True,True,summary
3173,6,editable_source,1,2,0,0,True,True,True,True,generation>paraphrase>verbatim>verbatim>paraphrase
3174,2,editable_source,1,4,0,0,True,True,True,True,paraphrase
