chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
3038,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,True,False,False
3039,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,False,False
3040,model_memory,model_memory,1,2,6,0,quarantine,False,False,True,False
3041,editable_source,editable_source,1,4,5,0,quarantine,False,False,True,False
3042,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,False,True,False
3043,authoritative_api,authoritative_api,4,3,6,0,quarantine,False,False,True,False
3044,unknown,unknown,0,3,3,0,quarantine,False,False,False,False
3045,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
3046,verified_document,verified_document,4,1,3,0,quarantine,False,False,True,False
3047,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
3048,verified_document,verified_document,4,0,1,0,quarantine,False,False,False,False
3049,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
3050,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
3051,authoritative_api,authoritative_api,4,4,1,4,accept,False,False,False,False
3052,verified_document,verified_document,4,4,5,0,quarantine,False,False,True,False
3053,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,True,True,False
3054,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
3055,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,False,True,False
3056,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
3057,model_memory,model_memory,1,2,5,0,quarantine,False,False,True,False
3058,authoritative_api,authoritative_api,4,2,2,1,down_weight,False,False,False,False
3059,authoritative_api,authoritative_api,4,2,2,2,down_weight,False,False,True,False
3060,editable_source,editable_source,1,3,4,0,quarantine,False,True,True,False
3061,authoritative_api,authoritative_api,4,1,4,0,quarantine,False,True,True,False
3062,public_webpage,public_webpage,3,1,5,0,quarantine,False,False,True,False
3063,first_party_db,first_party_db,3,1,5,0,quarantine,False,True,True,False
3064,verified_document,verified_document,4,0,6,0,quarantine,False,False,True,False
3065,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
3066,verified_document,verified_document,4,4,1,4,accept,False,False,False,False
3067,untrusted_tool,untrusted_tool,1,4,6,0,quarantine,False,True,True,False
3068,public_webpage,public_webpage,3,3,4,1,down_weight,False,False,False,False
3069,verified_document,verified_document,4,0,5,0,quarantine,False,True,True,False
3070,model_memory,model_memory,1,4,2,0,quarantine,False,False,True,False
3071,model_memory,model_memory,1,4,5,0,quarantine,False,True,True,False
3072,untrusted_tool,untrusted_tool,1,1,2,0,quarantine,False,True,False,False
3073,model_memory,model_memory,1,4,5,0,quarantine,False,True,True,False
3074,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
3075,untrusted_tool,untrusted_tool,1,4,5,0,quarantine,False,True,True,False
3076,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
3077,authoritative_api,authoritative_api,4,4,6,0,quarantine,False,False,True,False
3078,unknown,unknown,0,3,6,0,quarantine,False,True,True,False
3079,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
3080,first_party_db,first_party_db,3,3,3,2,down_weight,False,False,False,False
3081,untrusted_tool,untrusted_tool,1,1,1,1,down_weight,False,False,False,False
3082,public_webpage,public_webpage,3,4,1,3,accept,False,False,False,False
3083,public_webpage,public_webpage,3,2,3,0,quarantine,False,True,False,False
3084,untrusted_tool,untrusted_tool,1,3,5,0,quarantine,False,False,True,False
3085,first_party_db,first_party_db,3,3,6,0,quarantine,False,False,True,False
3086,unknown,unknown,0,2,4,0,quarantine,False,True,True,False
3087,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,True,False
3088,unknown,unknown,0,3,4,0,quarantine,False,True,True,False
3089,unknown,unknown,0,4,5,0,quarantine,False,True,True,False
3090,model_memory,model_memory,1,3,3,0,quarantine,False,False,False,False
3091,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
3092,model_memory,model_memory,1,3,6,0,quarantine,False,False,True,False
3093,public_webpage,public_webpage,3,3,5,0,quarantine,False,True,False,False
3094,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
3095,model_memory,model_memory,1,3,1,1,down_weight,False,False,False,False
3096,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
3097,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
3098,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,False,False
3099,model_memory,model_memory,1,0,2,0,quarantine,False,True,True,False
3100,verified_document,verified_document,4,4,1,4,accept,False,False,False,False
3101,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,True,True,False
3102,unknown,unknown,0,4,5,0,quarantine,False,False,True,False
3103,first_party_db,first_party_db,3,3,4,0,quarantine,False,True,False,False
3104,authoritative_api,authoritative_api,4,2,6,0,quarantine,False,True,False,False
3105,first_party_db,first_party_db,3,1,5,0,quarantine,False,True,False,False
3106,verified_document,verified_document,4,3,1,3,accept,False,False,False,False
3107,verified_document,verified_document,4,2,1,2,down_weight,False,False,False,False
3108,editable_source,editable_source,1,4,3,0,quarantine,False,False,False,False
3109,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
3110,editable_source,editable_source,1,4,2,1,down_weight,False,False,False,False
3111,editable_source,editable_source,1,0,3,0,quarantine,False,True,False,False
3112,untrusted_tool,untrusted_tool,1,1,3,0,quarantine,False,False,True,False
3113,verified_document,verified_document,4,0,3,0,quarantine,False,False,False,False
3114,first_party_db,first_party_db,3,3,1,3,accept,False,False,False,False
3115,editable_source,editable_source,1,0,3,0,quarantine,False,False,True,False
3116,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
3117,unknown,unknown,0,1,4,0,quarantine,False,True,False,False
3118,editable_source,editable_source,1,0,4,0,quarantine,False,False,True,False
3119,first_party_db,first_party_db,3,4,6,0,quarantine,False,False,True,False
3120,verified_document,verified_document,4,4,5,0,quarantine,False,True,True,False
3121,unknown,unknown,0,2,4,0,quarantine,False,False,True,False
3122,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
3123,model_memory,model_memory,1,0,1,0,quarantine,False,False,False,False
3124,unknown,unknown,0,3,6,0,quarantine,False,True,True,False
3125,first_party_db,first_party_db,3,2,5,1,down_weight,False,False,True,False
3126,untrusted_tool,untrusted_tool,1,1,1,1,down_weight,False,False,False,False
3127,editable_source,editable_source,1,2,3,0,quarantine,False,False,False,False
3128,public_webpage,public_webpage,3,0,2,0,quarantine,False,False,True,False
3129,first_party_db,first_party_db,3,3,6,0,quarantine,False,False,True,False
3130,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
3131,first_party_db,first_party_db,3,4,5,0,quarantine,False,False,True,False
3132,public_webpage,public_webpage,3,3,2,2,down_weight,False,False,True,False
3133,unknown,unknown,0,4,6,0,quarantine,False,True,True,False
3134,first_party_db,first_party_db,3,3,2,3,accept,False,False,False,False
3135,model_memory,model_memory,1,4,5,0,quarantine,False,False,True,False
3136,model_memory,model_memory,1,4,3,0,quarantine,False,False,False,False
3137,public_webpage,public_webpage,3,2,2,0,quarantine,False,False,True,False
3138,model_memory,model_memory,1,2,2,0,quarantine,False,False,True,False
3139,unknown,unknown,0,2,3,0,quarantine,False,False,True,False
3140,editable_source,editable_source,1,3,6,0,quarantine,False,True,True,False
3141,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
3142,verified_document,verified_document,4,4,5,0,quarantine,False,True,True,False
3143,public_webpage,public_webpage,3,3,6,0,quarantine,False,True,True,False
3144,unknown,unknown,0,3,5,0,quarantine,False,True,True,False
3145,authoritative_api,authoritative_api,4,2,1,2,down_weight,False,False,False,False
3146,model_memory,model_memory,1,2,4,0,quarantine,False,False,True,False
3147,verified_document,verified_document,4,1,6,0,quarantine,False,True,True,False
3148,verified_document,verified_document,4,2,5,0,quarantine,False,False,True,False
3149,verified_document,verified_document,4,0,6,0,quarantine,False,False,False,False
3150,untrusted_tool,untrusted_tool,1,0,4,0,quarantine,False,False,True,False
3151,unknown,unknown,0,2,2,0,quarantine,False,False,True,False
3152,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,False,False
3153,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,True,True,False
3154,first_party_db,first_party_db,3,3,5,0,quarantine,False,True,True,False
3155,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
3156,first_party_db,first_party_db,3,2,3,0,quarantine,False,True,True,False
3157,model_memory,model_memory,1,4,4,0,quarantine,False,True,False,False
3158,first_party_db,first_party_db,3,0,3,0,quarantine,False,False,True,False
3159,authoritative_api,authoritative_api,4,4,2,0,quarantine,False,True,False,False
3160,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,True,True,False
3161,unknown,unknown,0,2,6,0,quarantine,False,True,True,False
3162,editable_source,editable_source,1,1,5,0,quarantine,False,True,True,False
3163,verified_document,verified_document,4,2,2,1,down_weight,False,False,True,False
3164,verified_document,verified_document,4,4,3,0,quarantine,False,False,True,False
3165,first_party_db,first_party_db,3,2,3,0,quarantine,False,True,True,False
3166,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
3167,editable_source,editable_source,1,3,3,0,quarantine,False,True,False,False
3168,model_memory,model_memory,1,3,1,1,down_weight,False,False,False,False
3169,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
3170,editable_source,editable_source,1,0,6,0,quarantine,False,True,True,False
3171,unknown,unknown,0,3,6,0,quarantine,False,False,True,False
3172,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,True,False,False
3173,editable_source,editable_source,1,1,5,0,quarantine,False,False,True,False
3174,unknown,unknown,0,3,5,0,quarantine,False,False,True,False
3175,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
3176,public_webpage,public_webpage,3,2,1,2,down_weight,False,False,False,False
3177,unknown,unknown,0,4,4,0,quarantine,False,True,True,False
3178,public_webpage,public_webpage,3,0,4,0,quarantine,False,True,False,False
3179,authoritative_api,authoritative_api,4,1,6,0,quarantine,False,True,True,False
3180,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,True,True,False
3181,editable_source,editable_source,1,2,4,0,quarantine,False,False,True,False
3182,unknown,unknown,0,1,6,0,quarantine,False,True,True,False
3183,public_webpage,public_webpage,3,1,6,0,quarantine,False,False,True,False
3184,authoritative_api,authoritative_api,4,4,2,3,accept,False,False,False,False
3185,untrusted_tool,untrusted_tool,1,4,4,0,quarantine,False,False,True,False
3186,authoritative_api,authoritative_api,4,3,1,3,accept,False,False,False,False
3187,first_party_db,first_party_db,3,4,4,0,quarantine,False,True,True,False
3188,editable_source,editable_source,1,2,4,0,quarantine,False,False,True,False
3189,first_party_db,first_party_db,3,4,4,0,quarantine,False,False,True,False
3190,unknown,unknown,0,4,3,0,quarantine,False,False,True,False
3191,public_webpage,public_webpage,3,4,6,0,quarantine,False,True,True,False
3192,verified_document,verified_document,4,3,2,0,quarantine,False,False,False,False
3193,editable_source,editable_source,1,3,3,0,quarantine,False,True,True,False
3194,verified_document,verified_document,4,0,4,0,quarantine,False,False,True,False
3195,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
3196,model_memory,model_memory,1,1,2,1,down_weight,False,False,True,False
3197,public_webpage,public_webpage,3,1,6,0,quarantine,False,True,True,False
3198,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,True,False,False
3199,authoritative_api,authoritative_api,4,0,6,0,quarantine,False,True,True,False
3200,untrusted_tool,untrusted_tool,1,1,3,0,quarantine,False,False,True,False
3201,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,True,False,False
3202,editable_source,editable_source,1,1,4,0,quarantine,False,True,False,False
3203,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,True,False
3204,editable_source,editable_source,1,3,4,0,quarantine,False,True,False,False
3205,verified_document,verified_document,4,0,3,0,quarantine,False,False,True,False
3206,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,False,True,False
3207,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
3208,public_webpage,public_webpage,3,1,2,0,quarantine,False,False,False,False
3209,authoritative_api,authoritative_api,4,4,3,2,down_weight,False,False,True,False
3210,model_memory,model_memory,1,4,4,0,quarantine,False,True,True,False
3211,authoritative_api,authoritative_api,4,3,2,2,down_weight,False,False,False,False
3212,first_party_db,first_party_db,3,4,5,0,quarantine,False,False,True,False
3213,verified_document,verified_document,4,3,3,0,quarantine,False,False,True,False
3214,model_memory,model_memory,1,0,6,0,quarantine,False,True,True,False
3215,untrusted_tool,untrusted_tool,1,1,6,0,quarantine,False,True,True,False
3216,unknown,unknown,0,2,2,0,quarantine,False,True,False,False
3217,model_memory,model_memory,1,0,5,0,quarantine,False,True,True,False
3218,verified_document,verified_document,4,1,6,0,quarantine,False,False,False,False
3219,public_webpage,public_webpage,3,1,5,0,quarantine,False,True,True,False
3220,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,False,True,False
3221,public_webpage,public_webpage,3,2,3,1,down_weight,False,False,True,False
3222,first_party_db,first_party_db,3,1,4,0,quarantine,False,False,True,False
3223,untrusted_tool,untrusted_tool,1,3,4,0,quarantine,False,True,True,False
3224,unknown,unknown,0,1,4,0,quarantine,False,True,True,False
3225,unknown,unknown,0,3,6,0,quarantine,False,False,True,False
